CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;23;85;9;37
01:00;21;41;8;33
02:00;51;86;39;110
03:00;44;65;38;101
04:00;39;48;32;88
05:00;35;60;56;120
06:00;39;48;97;187
07:00;45;61;109;210
08:00;67;96;199;370
09:00;113;111;233;469
10:00;113;108;140;326
11:00;96;64;70;203
12:00;91;55;56;176
13:00;83;41;51;162
14:00;99;45;64;197
15:00;78;68;46;147
16:00;87;45;54;170
17:00;96;39;61;189
18:00;101;55;67;204
19:00;102;69;66;201
20:00;123;76;87;255
21:00;111;82;107;275
22:00;108;109;121;293
23:00;43;112;22;77
