CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;51;91;42;1260;115
01:00;56;105;64;1460;155
02:00;46;107;38;1110;105
03:00;41;101;25;900;80
04:00;41;85;25;810;80
05:00;46;76;50;840;124
06:00;50;92;76;1100;167
07:00;66;102;161;1510;312
08:00;65;109;175;1840;332
09:00;68;111;179;1670;343
10:00;69;119;168;1620;327
11:00;;106;;;
12:00;64;108;108;1400;228
13:00;75;97;125;1470;267
14:00;60;116;93;1110;203
15:00;77;103;135;1410;285
16:00;83;130;131;1750;285
17:00;89;107;143;2020;308
18:00;101;90;214;2520;428
19:00;103;97;214;2400;430
20:00;86;133;119;1760;269
21:00;67;107;76;1410;184
22:00;57;92;66;1300;159
23:00;62;92;62;1300;158
