CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;20;20;9;450;35
01:00;16;11;10;400;32
02:00;13;21;8;330;26
03:00;15;14;8;380;27
04:00;25;9;16;420;51
05:00;43;19;59;680;135
06:00;60;29;127;1390;255
07:00;69;21;121;1730;255
08:00;72;45;121;1460;258
09:00;68;35;104;1230;229
10:00;74;32;114;1480;249
11:00;72;10;118;1510;252
12:00;56;39;77;1190;175
13:00;53;40;71;1170;163
14:00;53;50;69;1240;160
15:00;59;45;86;1550;192
16:00;58;27;88;1820;194
17:00;51;44;73;1380;165
18:00;50;43;55;1160;136
19:00;42;30;47;1110;115
20:00;41;23;41;880;105
21:00;32;23;28;680;75
22:00;29;36;23;590;66
23:00;25;30;16;530;51
