CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;66;52;44;48;910;141
01:00;61;63;49;29;940;107
02:00;42;24;22;13;460;62
03:00;38;33;27;12;460;56
04:00;33;31;28;10;420;49
05:00;44;33;31;16;430;69
06:00;63;37;34;46;550;133
07:00;77;37;35;81;770;201
08:00;92;39;35;113;1000;265
09:00;96;65;45;104;960;256
10:00;99;108;72;126;1030;292
11:00;95;112;75;115;980;272
12:00;103;99;66;134;1250;307
13:00;94;42;35;108;990;259
14:00;93;52;44;112;1340;264
15:00;86;52;44;106;1200;248
16:00;83;35;31;82;990;208
17:00;80;32;29;84;1020;208
18:00;86;34;29;90;1120;223
19:00;85;27;25;87;1040;218
20:00;85;40;36;93;1160;227
21:00;83;39;36;82;1060;209
22:00;73;41;39;57;930;161
23:00;66;42;40;50;800;143
