CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;41;105;98;1890;190
01:00;44;140;97;2590;192
02:00;39;133;62;1650;134
03:00;32;105;28;1220;74
04:00;34;83;44;1220;102
05:00;38;115;53;1470;119
06:00;45;149;96;1530;191
07:00;52;128;182;1910;329
08:00;66;118;283;2490;497
09:00;53;157;189;1950;341
10:00;58;141;200;1840;363
11:00;60;156;202;1790;368
12:00;58;171;150;1600;287
13:00;63;126;214;1960;389
14:00;58;164;182;1730;336
15:00;;170;;;
16:00;76;196;264;2880;480
17:00;64;184;198;2250;366
18:00;64;158;195;2260;362
19:00;67;130;256;2720;458
20:00;66;142;238;2670;431
21:00;54;142;172;2530;317
22:00;43;137;104;2110;202
23:00;40;110;103;2030;198
