CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;72;57;66;174
01:00;66;50;56;153
02:00;69;96;50;145
03:00;63;83;47;135
04:00;43;66;31;91
05:00;53;52;42;117
06:00;64;58;119;247
07:00;75;72;155;312
08:00;77;76;152;309
09:00;87;87;173;352
10:00;90;115;175;357
11:00;102;127;152;335
12:00;97;118;107;260
13:00;98;101;82;223
14:00;99;108;77;216
15:00;89;96;69;194
16:00;80;85;62;175
17:00;82;63;66;183
18:00;86;63;64;184
19:00;92;64;74;205
20:00;112;69;110;279
21:00;115;58;136;323
22:00;83;62;73;195
23:00;74;73;65;172
