CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;65;40;53;720;144
01:00;65;38;66;580;165
02:00;34;17;15;390;57
03:00;24;18;10;290;38
04:00;29;18;12;240;46
05:00;33;16;17;310;58
06:00;49;16;43;420;114
07:00;64;18;77;540;179
08:00;73;23;107;610;234
09:00;69;25;98;630;217
10:00;83;37;149;770;309
11:00;82;67;109;750;247
12:00;68;46;48;440;141
13:00;70;40;62;490;162
14:00;85;45;94;750;228
15:00;71;40;64;540;168
16:00;87;46;93;660;228
17:00;;49;;;
18:00;88;43;90;740;225
19:00;95;49;129;1010;291
20:00;92;47;106;850;252
21:00;91;52;116;770;267
22:00;91;51;100;950;242
23:00;81;46;98;940;229
