CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;52;223;205;169;2690;310
01:00;52;195;185;158;2510;293
02:00;58;84;69;70;980;165
03:00;43;72;63;40;760;102
04:00;45;81;69;60;850;136
05:00;44;90;76;68;860;148
06:00;43;113;83;88;940;177
07:00;51;112;80;157;1120;291
08:00;54;108;82;192;1270;349
09:00;65;115;92;244;1570;439
10:00;67;111;90;167;1300;322
11:00;66;118;92;118;1290;247
12:00;65;105;80;89;1040;201
13:00;68;77;54;90;990;205
14:00;70;59;40;80;830;193
15:00;76;47;34;91;860;215
16:00;82;50;35;96;920;229
17:00;85;50;37;110;1100;253
18:00;113;72;49;219;1510;448
19:00;123;101;70;287;2400;562
20:00;94;158;133;205;2280;408
21:00;80;197;169;197;2580;381
22:00;71;209;188;189;2690;360
23:00;57;226;207;168;2760;314
