CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;61;141;214;3040;387
01:00;42;110;59;1400;132
02:00;43;107;56;1330;128
03:00;40;90;44;1210;107
04:00;38;89;43;1190;103
05:00;38;93;53;1170;119
06:00;40;86;87;1270;173
07:00;48;81;160;1680;292
08:00;45;92;121;1420;229
09:00;59;70;204;1650;370
10:00;57;77;190;1720;348
11:00;54;95;149;1570;282
12:00;57;86;169;1860;315
13:00;55;110;145;1660;276
14:00;66;92;227;2420;412
15:00;67;132;232;2540;421
16:00;70;113;240;2680;437
17:00;71;98;222;2550;410
18:00;78;90;248;3450;457
19:00;82;110;339;3800;601
20:00;81;126;356;4180;625
21:00;76;143;301;3640;535
22:00;64;150;184;2480;344
23:00;64;139;209;2900;383
