CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;40;103;29;1070;86
01:00;46;75;25;1160;85
02:00;48;94;17;1010;73
03:00;41;69;20;910;72
04:00;41;61;16;860;65
05:00;42;48;47;970;113
06:00;48;57;96;1160;194
07:00;57;61;163;1930;306
08:00;61;56;159;1960;303
09:00;65;59;175;1910;334
10:00;62;69;166;1830;315
11:00;73;62;174;2000;339
12:00;82;39;162;1750;330
13:00;80;75;178;2020;352
14:00;78;88;181;1930;354
15:00;70;85;157;2190;310
16:00;76;84;169;2280;334
17:00;73;89;151;2070;306
18:00;75;64;159;2550;320
19:00;66;101;120;1820;248
20:00;66;72;95;1790;212
21:00;69;81;99;1580;220
22:00;61;73;111;1700;231
23:00;56;95;77;1480;173
