CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;44.8099;21.928;19.199;50.507;567.196;676.817;122.231
01:00;30.6595;24.6453;17.6049;20.2343;500.423;643.304;61.6
02:00;29.7317;9.62022;4.91501;10.1579;370.366;637.484;45.3
03:00;17.158;6.43022;6.49041;7.92607;274.555;592.118;29.3
04:00;27.34;7.68444;5.50631;10.3134;288.328;550.048;43
05:00;61.4317;18.6076;8.15214;45.4261;349.06;498.469;130.8
06:00;77.442;28.0818;6.49898;105.206;542.392;458.932;238.1
07:00;92.2656;21.3849;4.6561;195.732;930.693;469.278;391.3
08:00;91.6205;32.7042;4.10236;219.096;1081.13;536.302;427.604
09:00;92.3017;26.2698;7.70846;193.495;1101.4;617.24;389.156
10:00;73.355;21.8767;13.4769;157.641;910.282;684.73;315.258
11:00;78.6748;25.0784;19.0002;149.921;800.355;750.455;308.656
12:00;73.3758;27.1587;19.87;159.854;867.559;822.859;318.783
13:00;72.7934;33.9716;32.6492;147.349;771.039;875.606;298.462
14:00;74.7749;31.9471;27.035;134.527;823.17;910.703;281.156
15:00;74.5028;23.0578;18.1728;106.71;788.019;892.869;238.239
16:00;82.3408;35.8404;15.9433;133.366;854.563;864.548;286.756
17:00;78.247;26.1198;18.4442;103.082;768.525;822.939;236.311
18:00;71.5419;17.4549;15.1512;87.882;729.905;800.392;206.454
19:00;65.4735;13.8693;9.22464;77.1218;601.758;775.567;183.788
20:00;80.6372;19.6611;8.37672;110.412;742.15;759.891;250.011
21:00;70.3314;20.8822;13.3127;79.7547;719.378;753.434;192.815
22:00;58.4714;18.8978;18.1476;57.628;614.123;727.303;146.898
23:00;57.5786;21.546;14.1834;67.1066;671.5;712.738;160.528
