CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;43;48;19;730;71
01:00;26;44;5;520;33
02:00;23;19;8;490;34
03:00;16;31;6;480;25
04:00;21;20;8;470;33
05:00;45;27;37;700;101
06:00;55;16;71;1230;163
07:00;65;28;109;2010;231
08:00;63;55;105;1620;223
09:00;63;54;108;1440;229
10:00;59;70;82;1240;183
11:00;59;53;60;1320;149
12:00;65;44;65;1400;162
13:00;61;37;50;1030;137
14:00;57;48;51;1020;133
15:00;74;33;72;1550;182
16:00;75;34;73;1430;186
17:00;88;51;101;1850;242
18:00;95;40;113;2160;266
19:00;86;50;90;1320;224
20:00;79;57;94;1310;222
21:00;74;71;78;1240;192
22:00;60;80;52;1110;139
23:00;47;79;22;830;80
