CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;77;110;54;159
01:00;61;96;27;103
02:00;62;88;44;129
03:00;54;90;27;95
04:00;39;85;15;61
05:00;48;85;36;103
06:00;57;97;84;186
07:00;68;109;155;304
08:00;83;156;218;416
09:00;93;218;187;380
10:00;86;255;122;272
11:00;70;152;66;171
12:00;69;71;45;138
13:00;82;27;57;170
14:00;78;35;50;153
15:00;100;61;66;200
16:00;93;61;53;173
17:00;96;66;61;190
18:00;110;79;80;233
19:00;111;84;90;249
20:00;117;88;119;299
21:00;105;87;89;241
22:00;98;96;77;216
23:00;88;109;77;205
