CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;44;43;39;104
01:00;34;34;17;61
02:00;18;14;11;34
03:00;16;12;9;31
04:00;16;13;8;29
05:00;20;20;19;50
06:00;32;14;41;94
07:00;39;13;74;153
08:00;50;45;80;173
09:00;46;63;79;168
10:00;41;76;71;150
11:00;45;51;65;144
12:00;41;52;54;123
13:00;50;57;63;147
14:00;59;53;78;179
15:00;54;49;72;164
16:00;50;56;60;142
17:00;51;47;65;151
18:00;64;50;107;227
19:00;64;72;105;226
20:00;67;51;133;270
21:00;60;98;105;220
22:00;53;83;62;147
23:00;49;53;48;124
