CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;59;77;47;1140;131
01:00;76;234;122;2690;262
02:00;63;222;72;2250;172
03:00;61;224;86;2010;192
04:00;55;216;57;1680;141
05:00;54;202;79;1610;174
06:00;51;210;159;1940;294
07:00;58;232;211;2290;379
08:00;89;240;230;3080;439
09:00;90;228;165;2490;341
10:00;84;200;138;1770;293
11:00;;178;;;
12:00;86;207;81;1510;209
13:00;81;190;69;1260;185
14:00;56;193;46;850;124
15:00;60;136;57;1020;146
16:00;72;109;64;990;170
17:00;62;80;63;1030;158
18:00;59;48;50;880;134
19:00;86;56;112;1590;256
20:00;66;76;53;1110;145
21:00;64;86;55;1030;147
22:00;78;71;100;1420;229
23:00;73;77;95;1440;218
