CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;53;222;226;398
01:00;45;252;164;295
02:00;37;246;151;267
03:00;32;233;158;273
04:00;31;227;162;279
05:00;30;208;114;204
06:00;29;208;124;218
07:00;33;195;131;233
08:00;25;173;62;120
09:00;35;164;121;219
10:00;47;160;208;365
11:00;45;144;156;283
12:00;53;202;193;347
13:00;47;207;93;189
14:00;55;145;103;212
15:00;64;99;149;290
16:00;70;96;183;351
17:00;71;102;186;356
18:00;76;117;216;405
19:00;71;141;186;355
20:00;76;145;244;449
21:00;78;154;317;563
22:00;71;217;325;568
23:00;55;234;216;386
