CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;65;213;77;1930;181
01:00;58;99;47;1130;129
02:00;48;89;18;900;75
03:00;47;105;27;920;87
04:00;46;91;34;950;97
05:00;48;91;44;1020;114
06:00;50;81;78;1240;168
07:00;59;125;162;2010;305
08:00;86;150;215;2610;415
09:00;70;187;179;2090;343
10:00;69;154;105;1360;229
11:00;60;111;80;1120;181
12:00;59;75;73;1050;169
13:00;64;78;75;970;177
14:00;68;78;82;1060;193
15:00;82;82;93;1360;224
16:00;69;73;85;1230;198
17:00;79;77;86;1290;210
18:00;90;99;108;1720;254
19:00;103;119;158;2300;342
20:00;107;162;194;2410;402
21:00;82;185;142;1940;297
22:00;79;194;133;1990;280
23:00;72;196;132;2060;273
