CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;18;18;13;520;39
01:00;14;21;10;440;29
02:00;10;12;8;360;22
03:00;11;7;5;410;17
04:00;15;14;6;410;25
05:00;27;10;15;410;49
06:00;24;16;14;390;46
07:00;35;12;27;530;77
08:00;46;7;51;1150;125
09:00;41;23;42;1300;105
10:00;45;18;55;1040;130
11:00;45;32;59;1290;134
12:00;42;30;48;1110;116
13:00;58;24;59;1450;148
14:00;57;26;66;1440;159
15:00;32;25;47;910;103
16:00;32;21;37;830;89
17:00;36;26;50;1050;111
18:00;39;48;54;1260;121
19:00;34;28;40;930;96
20:00;30;14;40;950;92
21:00;25;14;30;730;71
22:00;29;24;32;770;78
23:00;24;28;18;560;52
