CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;36;21;64;650;133
01:00;35;17;56;560;121
02:00;34;18;26;340;74
03:00;24;14;17;230;51
04:00;24;14;15;250;48
05:00;26;14;20;260;57
06:00;59;31;98;590;209
07:00;70;35;171;1020;332
08:00;72;36;178;1080;344
09:00;68;34;157;1010;309
10:00;70;37;157;930;310
11:00;74;40;167;970;329
12:00;78;41;214;1220;405
13:00;76;45;225;1340;420
14:00;83;49;243;1430;456
15:00;76;47;215;1490;406
16:00;70;38;194;1410;366
17:00;61;70;141;1200;277
18:00;58;61;136;1080;266
19:00;67;44;208;1480;386
20:00;57;43;168;1270;313
21:00;59;37;162;1370;308
22:00;50;39;146;1060;273
23:00;44;32;125;950;234
