CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;36;26;22;580;69
01:00;27;41;7;470;38
02:00;33;56;41;980;95
03:00;28;57;25;760;65
04:00;26;43;30;710;72
05:00;27;49;40;750;88
06:00;24;60;52;800;103
07:00;33;40;59;790;123
08:00;40;46;54;760;122
09:00;42;49;35;780;95
10:00;47;38;37;800;104
11:00;51;53;35;790;104
12:00;46;46;28;830;89
13:00;47;34;27;710;88
14:00;47;32;26;690;86
15:00;58;26;29;780;102
16:00;53;29;28;740;95
17:00;58;21;38;1050;116
18:00;70;18;58;1110;158
19:00;77;31;70;1280;183
20:00;77;40;80;1310;199
21:00;62;54;61;1030;155
22:00;60;61;64;1090;157
23:00;46;36;38;870;104
