CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;74;41;25;86;960;205
01:00;59;39;26;56;980;144
02:00;35;44;43;24;570;72
03:00;34;49;47;25;540;72
04:00;33;50;49;26;550;71
05:00;42;50;48;45;620;108
06:00;55;55;53;122;900;240
07:00;77;56;51;237;1490;440
08:00;71;39;31;135;1060;277
09:00;62;32;24;103;860;219
10:00;66;40;30;98;780;214
11:00;74;33;22;102;720;229
12:00;76;22;12;79;690;198
13:00;81;21;11;91;660;220
14:00;78;20;11;84;700;208
15:00;84;21;11;89;780;220
16:00;71;15;7;62;640;165
17:00;84;19;9;89;760;219
18:00;81;21;10;95;910;227
19:00;72;19;10;57;730;158
20:00;86;23;12;79;800;205
21:00;108;37;18;113;1120;280
22:00;92;43;21;104;1140;250
23:00;80;44;28;94;1040;224
