CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;45;222;97;2300;193
01:00;9;10;9;250;23
02:00;8;9;7;240;19
03:00;9;7;8;240;22
04:00;18;11;17;340;43
05:00;39;9;51;560;116
06:00;64;14;123;1440;251
07:00;65;30;144;1660;283
08:00;56;32;118;1250;237
09:00;60;57;104;980;218
10:00;55;49;92;970;196
11:00;50;36;66;730;151
12:00;56;17;79;820;176
13:00;56;34;75;830;170
14:00;66;27;96;1220;212
15:00;67;16;94;1270;210
16:00;80;28;129;1720;277
17:00;100;49;304;3260;565
18:00;90;64;289;2990;533
19:00;82;115;281;3400;512
20:00;71;162;173;2880;335
21:00;63;168;181;2600;339
22:00;56;177;153;2630;290
23:00;54;182;150;2680;284
