CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;66;71;42;1030;129
01:00;57;66;36;880;112
02:00;41;44;34;730;92
03:00;35;35;25;670;73
04:00;35;37;24;640;72
05:00;34;30;21;620;65
06:00;33;36;20;580;63
07:00;31;47;27;560;73
08:00;34;22;38;790;92
09:00;36;22;34;960;87
10:00;47;24;46;930;116
11:00;48;33;38;880;105
12:00;54;31;40;870;115
13:00;59;28;39;1000;118
14:00;65;16;47;1020;137
15:00;60;19;37;970;116
16:00;67;23;48;1010;139
17:00;67;37;42;1020;131
18:00;70;33;50;1140;146
19:00;72;29;53;1060;154
20:00;91;29;76;1680;208
21:00;102;48;94;1690;245
22:00;95;60;105;1660;254
23:00;81;61;82;1430;207
