CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;52;50;47;450;124
01:00;43;41;25;310;80
02:00;23;27;12;250;41
03:00;24;29;13;240;44
04:00;27;20;16;280;51
05:00;33;13;31;340;80
06:00;48;21;96;540;194
07:00;62;44;157;690;302
08:00;;61;;;
09:00;60;47;99;680;212
10:00;59;47;87;690;191
11:00;56;35;69;640;162
12:00;50;43;54;570;132
13:00;54;23;61;610;148
14:00;60;31;66;690;161
15:00;53;37;53;;133
16:00;52;21;55;;136
17:00;56;36;55;;139
18:00;66;32;69;;172
19:00;60;37;58;;148
20:00;69;40;83;;196
21:00;61;44;57;;148
22:00;56;48;55;;140
23:00;56;49;53;;136
