CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;31;35;18;58
01:00;25;26;12;44
02:00;42;56;29;87
03:00;26;66;12;44
04:00;24;44;12;42
05:00;31;32;19;60
06:00;67;34;111;236
07:00;76;51;184;357
08:00;80;69;196;379
09:00;87;89;214;415
10:00;76;102;161;321
11:00;81;105;159;323
12:00;76;88;106;236
13:00;69;99;80;190
14:00;51;73;50;127
15:00;60;64;50;136
16:00;67;48;61;160
17:00;84;31;84;211
18:00;77;51;71;184
19:00;81;31;59;171
20:00;66;43;45;135
21:00;74;49;59;163
22:00;70;46;55;154
23:00;43;51;32;92
