CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;42;96;80;41;790;105
01:00;40;94;75;29;620;89
02:00;27;106;83;12;550;47
03:00;25;118;92;9;600;40
04:00;27;114;91;12;610;48
05:00;38;108;82;34;610;94
06:00;54;92;69;90;720;197
07:00;71;66;51;168;920;336
08:00;85;63;49;245;1200;469
09:00;90;67;53;236;1190;462
10:00;86;72;57;228;1120;445
11:00;81;75;58;210;1000;412
12:00;88;60;47;235;1110;457
13:00;;49;37;;;
14:00;93;40;31;201;1110;399
15:00;103;45;36;236;1400;462
16:00;98;53;43;224;1480;440
17:00;97;70;55;215;1470;425
18:00;79;70;57;137;1230;288
19:00;82;71;59;153;1240;316
20:00;78;97;74;141;1200;294
21:00;64;116;91;104;1170;223
22:00;55;114;86;84;940;183
23:00;52;104;81;66;930;152
