CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;26;26;26;610;64
01:00;32;22;13;480;51
02:00;16;29;4;360;21
03:00;22;16;9;400;35
04:00;28;11;13;380;47
05:00;31;16;20;430;60
06:00;74;10;95;850;219
07:00;87;26;207;1800;404
08:00;104;54;223;2810;445
09:00;97;59;164;1900;347
10:00;70;57;99;1320;221
11:00;54;64;77;890;172
12:00;49;53;74;910;162
13:00;56;38;64;840;153
14:00;57;41;91;1170;195
15:00;58;29;87;1210;191
16:00;65;48;98;1350;214
17:00;60;39;86;1170;190
18:00;71;28;98;1360;221
19:00;69;49;91;1430;208
20:00;56;44;86;1400;187
21:00;61;39;88;1350;195
22:00;42;59;48;960;116
23:00;40;22;38;860;99
