CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;83;181;311;2720;558
01:00;42;88;41;750;104
02:00;41;55;35;720;94
03:00;40;52;29;1030;82
04:00;28;45;17;340;53
05:00;30;36;20;330;61
06:00;43;35;58;400;130
07:00;71;76;197;1130;370
08:00;88;198;260;1690;484
09:00;83;198;238;1540;445
10:00;102;181;355;1850;645
11:00;103;247;331;2480;608
12:00;87;257;229;1900;436
13:00;85;185;227;1690;430
14:00;86;164;188;1340;372
15:00;101;179;284;2060;536
16:00;112;186;374;3010;683
17:00;107;215;289;3400;548
18:00;83;166;186;2060;368
19:00;99;147;257;2750;491
20:00;82;180;202;2020;390
21:00;84;141;212;2250;408
22:00;88;144;224;2590;429
23:00;99;144;367;3090;659
