CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;49;38;18;400;77
01:00;49;44;16;380;73
02:00;49;52;44;700;115
03:00;40;54;43;620;105
04:00;35;48;26;450;73
05:00;35;52;32;480;82
06:00;35;50;41;480;97
07:00;31;49;44;520;97
08:00;42;57;75;850;157
09:00;45;45;59;710;136
10:00;52;46;54;640;134
11:00;57;46;50;580;132
12:00;58;40;38;490;116
13:00;73;44;59;660;161
14:00;68;35;46;550;137
15:00;63;31;36;550;118
16:00;68;32;39;580;127
17:00;69;32;36;530;124
18:00;103;65;65;850;201
19:00;93;52;42;660;156
20:00;86;50;39;620;144
21:00;99;55;65;800;198
22:00;73;46;36;540;128
23:00;71;48;36;560;125
