CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;48;43;36;640;102
01:00;37;45;24;500;72
02:00;27;24;16;450;50
03:00;22;18;12;370;40
04:00;26;18;15;380;48
05:00;24;21;14;380;45
06:00;55;18;48;570;128
07:00;79;29;105;1020;238
08:00;87;29;145;1230;308
09:00;87;33;160;1130;331
10:00;84;40;122;1090;270
11:00;85;38;125;1070;275
12:00;74;44;87;950;205
13:00;82;38;102;960;237
14:00;87;42;124;1190;277
15:00;82;49;107;1150;245
16:00;87;42;140;1370;299
17:00;84;46;107;1380;247
18:00;81;51;121;1480;266
19:00;84;59;138;1450;293
20:00;83;55;116;1220;260
21:00;74;59;87;1040;206
22:00;66;51;79;890;185
23:00;59;47;57;880;145
