CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;32;14;11;23;320;66
01:00;22;12;9;13;220;43
02:00;30;15;11;21;320;61
03:00;24;17;13;14;240;46
04:00;28;19;14;19;260;56
05:00;23;17;13;13;220;44
06:00;31;17;13;23;270;66
07:00;30;19;14;20;290;61
08:00;32;19;14;26;290;72
09:00;28;15;10;23;260;63
10:00;34;17;9;27;290;77
11:00;44;19;12;40;400;105
12:00;50;17;11;41;380;113
13:00;48;15;10;36;450;103
14:00;43;15;9;34;340;95
15:00;45;15;10;43;440;112
16:00;50;19;13;47;520;122
17:00;57;20;15;72;620;166
18:00;51;22;17;67;520;152
19:00;57;22;17;89;660;192
20:00;60;23;17;90;810;196
21:00;57;24;20;91;770;195
22:00;61;27;23;96;840;207
23:00;48;19;16;50;530;123
