CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;47;182;115;156;2660;286
01:00;32;84;55;23;1210;67
02:00;32;96;64;21;1160;65
03:00;35;100;66;22;1180;69
04:00;36;100;66;22;1180;69
05:00;40;102;66;54;1230;123
06:00;46;107;64;101;1350;199
07:00;55;111;66;160;1670;298
08:00;56;115;64;172;1770;320
09:00;69;136;73;250;2100;450
10:00;67;150;80;236;2070;428
11:00;66;150;79;209;1940;385
12:00;68;130;64;171;1670;328
13:00;72;117;50;163;1550;322
14:00;67;93;39;127;1290;260
15:00;77;117;45;183;1550;356
16:00;77;137;64;213;2160;401
17:00;66;119;63;130;1630;264
18:00;67;145;76;172;1880;330
19:00;72;143;79;219;2170;407
20:00;74;164;91;285;2700;510
21:00;68;148;85;219;2540;402
22:00;73;153;87;279;2730;500
23:00;64;176;107;225;2790;408
