CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;64;81;70;1100;172
01:00;54;57;55;890;138
02:00;26;8;8;370;38
03:00;30;18;11;350;47
04:00;23;23;8;380;34
05:00;34;34;22;410;67
06:00;56;39;90;760;192
07:00;66;67;140;1260;279
08:00;68;57;112;1380;239
09:00;71;63;103;1380;229
10:00;81;51;125;1370;272
11:00;83;58;103;1110;240
12:00;;57;;;
13:00;60;53;62;900;155
14:00;78;38;90;1130;216
15:00;75;39;80;1080;196
16:00;83;45;92;1220;223
17:00;72;48;72;1110;183
18:00;79;44;87;1180;212
19:00;86;39;89;1240;221
20:00;93;33;92;1390;233
21:00;89;41;97;1300;238
22:00;78;65;94;1370;221
23:00;74;77;110;1400;241
