CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;29;28;11;470;45
01:00;21;20;8;430;32
02:00;43;52;25;630;81
03:00;41;51;26;570;80
04:00;37;55;40;560;97
05:00;32;32;63;690;127
06:00;39;56;92;950;178
07:00;59;58;127;1190;253
08:00;64;70;97;1090;211
09:00;;74;;;
10:00;80;78;82;1210;205
11:00;83;63;76;1170;199
12:00;85;35;79;1090;205
13:00;84;40;77;1240;201
14:00;82;46;71;950;191
15:00;80;44;80;1110;201
16:00;94;26;102;1430;250
17:00;108;45;134;1810;312
18:00;92;44;84;1630;219
19:00;86;55;112;1730;256
20:00;69;62;59;1070;160
21:00;65;50;53;930;146
22:00;49;31;32;700;97
23:00;38;35;19;590;66
