CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;40;98;145;262
01:00;64;64;99;216
02:00;46;58;29;90
03:00;35;46;20;66
04:00;43;45;38;101
05:00;46;41;62;141
06:00;43;50;73;154
07:00;53;62;113;226
08:00;54;63;116;231
09:00;60;64;150;288
10:00;62;80;129;260
11:00;63;76;120;246
12:00;70;65;136;279
13:00;70;74;136;278
14:00;79;57;153;313
15:00;69;58;96;215
16:00;68;55;94;212
17:00;67;64;111;236
18:00;66;74;151;298
19:00;64;80;141;279
20:00;79;75;286;516
21:00;64;103;239;429
22:00;65;95;276;488
23:00;51;105;200;357
