CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;58;33;20;37;620;114
01:00;51;31;22;29;500;95
02:00;39;22;14;18;340;65
03:00;42;28;15;20;370;71
04:00;43;24;15;18;400;69
05:00;50;27;15;37;450;106
06:00;66;34;17;88;670;200
07:00;77;39;18;135;800;282
08:00;84;40;20;169;900;342
09:00;74;38;15;97;750;221
10:00;55;27;10;59;570;145
11:00;68;20;9;69;660;172
12:00;61;23;10;58;650;148
13:00;61;26;9;53;600;141
14:00;71;26;14;65;720;169
15:00;75;22;9;61;770;168
16:00;71;19;11;54;750;153
17:00;64;29;12;55;640;146
18:00;63;18;9;51;640;140
19:00;71;18;8;59;720;160
20:00;83;23;9;71;870;191
21:00;101;34;17;107;1050;264
22:00;115;57;23;150;1280;344
23:00;90;42;25;88;980;224
