CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;35;68;23;670;70
01:00;23;50;7;470;33
02:00;29;16;11;500;45
03:00;20;20;10;490;36
04:00;16;16;12;440;34
05:00;22;17;36;640;77
06:00;26;23;83;860;152
07:00;38;26;105;870;198
08:00;37;38;77;810;154
09:00;40;54;66;780;140
10:00;41;46;59;930;130
11:00;67;42;78;1490;186
12:00;50;33;37;840;106
13:00;58;27;46;1000;129
14:00;57;40;44;1080;124
15:00;57;26;37;850;113
16:00;63;26;44;1060;130
17:00;78;17;65;1390;178
18:00;71;15;60;1540;162
19:00;86;20;103;1890;244
20:00;70;42;89;1440;206
21:00;72;31;132;1760;274
22:00;62;73;124;1660;251
23:00;49;81;56;1100;135
