CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;40;24;31;450;88
01:00;30;17;19;310;58
02:00;17;28;6;450;27
03:00;21;38;8;460;32
04:00;19;25;7;400;30
05:00;31;26;16;440;56
06:00;52;21;62;710;147
07:00;44;26;58;880;133
08:00;51;38;75;1040;165
09:00;64;36;107;1270;227
10:00;67;39;107;1180;231
11:00;71;20;97;1070;219
12:00;60;18;92;710;200
13:00;61;33;104;700;219
14:00;58;49;98;680;207
15:00;59;45;89;660;195
16:00;61;39;86;710;193
17:00;63;44;90;720;200
18:00;64;48;80;730;187
19:00;56;45;60;660;148
20:00;59;28;73;660;170
21:00;58;42;81;690;181
22:00;49;48;52;550;128
23:00;46;28;52;520;125
