CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;36;16;60;127
01:00;26;11;32;74
02:00;9;17;7;19
03:00;9;11;6;18
04:00;9;7;6;18
05:00;12;;10;27
06:00;25;7;38;82
07:00;38;12;80;159
08:00;43;12;103;199
09:00;60;11;131;258
10:00;49;23;118;227
11:00;43;26;93;184
12:00;40;23;90;177
13:00;41;21;75;154
14:00;45;15;87;177
15:00;49;11;95;193
16:00;54;19;106;215
17:00;55;22;94;197
18:00;59;27;112;229
19:00;60;23;111;227
20:00;62;24;132;262
21:00;61;24;120;244
22:00;49;27;78;168
23:00;43;22;77;160
