CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;53;94;65;1150;151
01:00;43;87;24;750;80
02:00;31;181;65;1470;130
03:00;27;134;53;1260;106
04:00;25;122;63;1180;120
05:00;25;110;73;1350;136
06:00;26;94;99;1240;175
07:00;28;95;119;1470;209
08:00;41;92;175;1850;307
09:00;68;100;209;2190;387
10:00;76;108;128;1880;271
11:00;85;140;107;1750;248
12:00;78;107;66;1380;179
13:00;79;81;60;1230;170
14:00;70;73;58;1290;158
15:00;74;44;56;1220;159
16:00;99;51;108;2340;263
17:00;96;48;112;2540;266
18:00;99;76;140;2600;312
19:00;96;68;163;2600;344
20:00;81;101;141;2080;296
21:00;;109;;;
22:00;65;103;137;1960;275
23:00;51;102;82;1330;176
