CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;91;98;92;1940;230
01:00;71;83;89;1370;206
02:00;80;79;136;1600;286
03:00;81;77;155;1620;316
04:00;74;66;129;1270;270
05:00;74;66;126;1120;266
06:00;76;51;124;840;265
07:00;90;40;122;950;276
08:00;115;47;266;1830;521
09:00;106;68;202;1640;415
10:00;77;64;84;1020;204
11:00;75;105;67;810;176
12:00;67;135;53;730;147
13:00;66;76;46;690;135
14:00;65;59;44;740;131
15:00;54;55;38;630;110
16:00;62;49;44;710;127
17:00;90;53;83;1080;216
18:00;88;76;80;1020;208
19:00;104;79;100;1340;255
20:00;99;94;103;1360;256
21:00;109;118;194;1980;406
22:00;106;143;234;2730;464
23:00;75;177;102;1320;230
