CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;51;91;42;115
01:00;27;31;32;75
02:00;25;27;19;54
03:00;26;43;26;65
04:00;26;27;23;61
05:00;30;26;36;85
06:00;32;38;49;106
07:00;45;53;89;180
08:00;41;44;87;174
09:00;44;58;103;202
10:00;47;49;116;223
11:00;47;51;114;221
12:00;43;61;85;172
13:00;46;63;89;182
14:00;46;64;81;169
15:00;47;68;79;166
16:00;55;65;125;245
17:00;69;78;244;441
18:00;74;96;252;459
19:00;69;112;190;359
20:00;60;118;119;242
21:00;54;124;63;150
22:00;58;123;85;187
23:00;55;122;67;157
