CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;77;144;65;1420;175
01:00;66;133;47;1310;138
02:00;61;125;36;1080;116
03:00;57;109;31;980;104
04:00;58;111;35;1030;112
05:00;62;126;47;900;134
06:00;75;103;100;1090;226
07:00;82;105;160;1680;326
08:00;84;120;153;1960;316
09:00;87;122;173;1890;350
10:00;91;137;170;1880;350
11:00;90;145;172;1710;352
12:00;82;135;125;1530;273
13:00;92;122;144;1730;312
14:00;86;128;116;1440;261
15:00;98;124;150;1520;326
16:00;101;126;185;1970;383
17:00;110;127;194;2270;405
18:00;108;131;195;2250;405
19:00;100;151;150;2150;329
20:00;97;150;133;1950;300
21:00;93;161;117;1720;271
22:00;87;155;128;1910;281
23:00;80;152;84;1540;207
