CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;43;183;218;3360;377
01:00;41;167;92;2090;181
02:00;38;163;103;2280;195
03:00;37;161;113;2230;209
04:00;35;165;80;2030;157
05:00;36;163;103;2190;194
06:00;34;157;86;2000;164
07:00;35;152;84;2030;163
08:00;39;149;130;2200;237
09:00;43;150;181;2680;320
10:00;45;163;149;2410;271
11:00;51;185;154;2490;286
12:00;53;190;116;2050;230
13:00;61;162;134;2020;265
14:00;68;146;155;1590;304
15:00;70;106;181;1700;347
16:00;57;123;117;1390;235
17:00;63;96;183;1900;343
18:00;74;109;294;2660;524
19:00;83;119;378;3300;661
20:00;71;133;269;3350;482
21:00;63;157;286;3440;499
22:00;54;163;237;3470;417
23:00;51;182;243;3420;423
