CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;54;74;56;1020;137
01:00;43;74;44;890;109
02:00;35;77;49;900;108
03:00;35;61;66;930;134
04:00;43;63;90;920;178
05:00;47;56;238;1730;409
06:00;60;65;313;2110;537
07:00;70;113;256;1830;458
08:00;60;114;158;1470;299
09:00;56;123;117;1250;233
10:00;64;167;111;1340;232
11:00;62;177;72;740;170
12:00;56;142;54;650;137
13:00;62;79;67;860;162
14:00;65;51;65;850;162
15:00;65;51;60;880;155
16:00;69;44;74;1050;180
17:00;76;53;86;1160;205
18:00;83;46;119;1370;263
19:00;92;62;183;1980;369
20:00;89;82;235;2200;447
21:00;82;85;204;2050;391
22:00;73;124;183;1970;351
23:00;57;98;67;930;157
