CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;30;48;9;640;43
01:00;25;39;7;550;35
02:00;23;44;8;540;35
03:00;28;38;12;550;46
04:00;27;18;13;520;47
05:00;40;32;40;630;101
06:00;42;35;49;780;117
07:00;42;44;47;720;113
08:00;44;53;38;650;101
09:00;45;46;40;810;105
10:00;46;50;33;770;96
11:00;48;29;36;760;103
12:00;61;26;50;1050;137
13:00;47;28;39;830;105
14:00;58;28;52;1190;137
15:00;48;22;36;820;102
16:00;46;24;36;1030;101
17:00;43;31;34;990;95
18:00;56;18;49;1190;131
19:00;55;25;44;940;121
20:00;58;22;38;1010;116
21:00;71;48;70;1540;177
22:00;50;43;26;890;89
23:00;38;61;14;770;59
