CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;89;114;76;205
01:00;73;99;49;148
02:00;57;70;48;129
03:00;40;56;23;74
04:00;33;43;14;53
05:00;45;39;28;88
06:00;54;62;78;172
07:00;56;92;105;216
08:00;61;113;121;245
09:00;64;157;130;263
10:00;71;168;127;265
11:00;63;87;63;160
12:00;73;45;72;183
13:00;65;26;48;138
14:00;78;38;60;169
15:00;88;57;62;184
16:00;89;61;49;163
17:00;89;60;48;162
18:00;99;73;57;186
19:00;87;73;55;171
20:00;90;82;69;196
21:00;109;85;111;278
22:00;87;132;68;190
23:00;87;118;72;196
