CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;56;221;201;230;3350;408
01:00;46;204;190;191;3030;337
02:00;45;231;211;186;3050;329
03:00;38;209;194;173;2810;302
04:00;39;196;179;175;2550;304
05:00;36;197;185;159;2610;278
06:00;39;185;168;211;2500;361
07:00;53;150;130;276;2460;475
08:00;53;139;121;257;2330;446
09:00;66;127;107;325;2490;563
10:00;83;106;84;324;2200;578
11:00;79;90;67;202;1580;388
12:00;76;81;60;172;1470;341
13:00;74;83;58;174;1520;341
14:00;82;64;47;134;1300;287
15:00;70;57;42;90;1060;207
16:00;78;59;45;123;1120;267
17:00;97;65;49;164;1340;347
18:00;99;79;51;159;1460;342
19:00;117;112;84;346;2400;646
20:00;133;210;168;556;4520;983
21:00;102;213;181;361;3440;655
22:00;90;249;216;357;3610;636
23:00;73;212;192;269;3360;483
