CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;52;163;134;257
01:00;45;166;85;175
02:00;35;76;47;106
03:00;31;54;43;96
04:00;26;66;40;88
05:00;28;65;62;123
06:00;33;57;109;200
07:00;42;94;189;331
08:00;44;114;187;330
09:00;55;118;196;355
10:00;54;113;110;223
11:00;54;94;61;148
12:00;55;62;59;145
13:00;55;57;53;135
14:00;50;27;39;110
15:00;69;51;72;179
16:00;74;36;69;180
17:00;71;49;73;183
18:00;94;40;108;260
19:00;105;63;136;313
20:00;114;77;252;498
21:00;109;122;288;548
22:00;78;149;210;399
23:00;65;206;183;346
