CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;58;74;46;127
01:00;46;49;21;78
02:00;41;60;30;87
03:00;41;56;21;73
04:00;38;43;20;67
05:00;36;38;34;88
06:00;41;63;99;192
07:00;45;102;132;246
08:00;54;89;180;328
09:00;59;95;144;279
10:00;75;55;93;216
11:00;70;49;66;170
12:00;69;46;58;158
13:00;58;43;44;125
14:00;60;40;44;127
15:00;61;28;39;120
16:00;65;40;44;133
17:00;62;61;38;121
18:00;83;50;63;179
19:00;91;61;80;212
20:00;98;50;87;230
21:00;87;50;85;217
22:00;76;58;98;225
23:00;73;59;78;192
