CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;53;57;25;92
01:00;42;41;19;71
02:00;15;14;8;28
03:00;17;9;10;32
04:00;18;27;11;35
05:00;25;30;16;50
06:00;41;22;39;100
07:00;57;33;72;167
08:00;62;30;88;195
09:00;71;22;88;205
10:00;71;40;85;201
11:00;71;41;95;217
12:00;65;59;75;179
13:00;52;42;46;123
14:00;57;41;51;136
15:00;65;44;54;147
16:00;81;28;71;188
17:00;91;28;78;210
18:00;85;43;66;185
19:00;83;33;61;177
20:00;95;39;77;212
21:00;103;38;91;242
22:00;107;71;102;261
23:00;77;49;50;152
