CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;48;72;24;21;460;79
01:00;67;61;25;34;550;117
02:00;24;18;9;13;260;41
03:00;22;25;10;12;190;38
04:00;16;21;8;10;190;29
05:00;22;17;7;13;190;41
06:00;35;21;9;34;260;85
07:00;60;27;12;75;610;173
08:00;66;29;10;90;560;203
09:00;62;27;9;73;480;171
10:00;58;34;9;70;410;162
11:00;60;33;10;70;380;165
12:00;59;48;11;62;420;151
13:00;57;47;10;52;320;133
14:00;62;44;9;57;380;147
15:00;60;41;9;58;420;147
16:00;50;34;9;43;320;114
17:00;56;37;9;47;380;126
18:00;63;35;9;51;420;140
19:00;55;32;9;44;360;121
20:00;61;28;9;41;370;121
21:00;66;34;12;40;460;125
22:00;71;47;20;42;520;133
23:00;65;68;26;40;510;123
