CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;49;29;54;131
01:00;48;23;47;119
02:00;40;58;53;122
03:00;31;55;41;95
04:00;32;58;46;103
05:00;27;43;43;94
06:00;23;43;47;94
07:00;25;44;57;113
08:00;29;56;73;141
09:00;40;63;98;190
10:00;45;61;66;146
11:00;54;58;77;172
12:00;58;40;78;176
13:00;60;38;72;169
14:00;59;33;71;168
15:00;65;37;74;178
16:00;61;33;85;190
17:00;57;33;81;181
18:00;57;26;96;205
19:00;64;29;110;232
20:00;65;31;120;248
21:00;70;40;154;306
22:00;62;40;109;230
23:00;52;37;57;140
