CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;52;130;65;150
01:00;43;89;23;78
02:00;37;88;12;55
03:00;34;82;10;50
04:00;32;74;8;45
05:00;31;74;15;54
06:00;36;73;46;107
07:00;46;66;91;185
08:00;51;72;108;216
09:00;54;73;117;231
10:00;46;86;109;211
11:00;48;91;122;234
12:00;50;94;107;212
13:00;42;100;89;178
14:00;41;97;80;163
15:00;47;106;100;199
16:00;50;115;118;230
17:00;52;119;116;229
18:00;57;122;117;235
19:00;57;126;154;293
20:00;58;134;173;322
21:00;59;140;148;284
22:00;59;147;127;251
23:00;53;137;79;174
