CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;90;115;123;1570;280
01:00;77;113;76;1250;194
02:00;64;91;46;1030;135
03:00;57;86;36;1010;114
04:00;51;76;40;880;113
05:00;50;79;49;970;127
06:00;55;85;106;1080;219
07:00;59;98;162;1490;309
08:00;75;105;209;1860;397
09:00;96;120;178;2050;369
10:00;90;110;119;1250;274
11:00;85;55;76;800;202
12:00;85;49;73;830;198
13:00;61;42;57;690;150
14:00;68;35;60;700;162
15:00;69;44;66;780;172
16:00;98;39;81;1080;222
17:00;95;26;71;960;205
18:00;102;33;102;1320;259
19:00;136;48;147;1610;363
20:00;148;71;233;2320;506
21:00;134;101;265;2560;541
22:00;125;116;254;2460;516
23:00;95;136;131;1940;298
