CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;22;24;12;40
01:00;26;23;24;63
02:00;20;20;14;42
03:00;13;21;10;29
04:00;13;18;9;27
05:00;18;15;15;42
06:00;32;17;45;100
07:00;40;12;74;153
08:00;46;13;63;142
09:00;62;47;107;225
10:00;45;48;68;149
11:00;41;39;49;116
12:00;45;;58;134
13:00;47;11;54;128
14:00;54;21;65;153
15:00;43;33;48;116
16:00;43;26;53;124
17:00;55;33;75;168
18:00;67;35;87;200
19:00;51;37;74;164
20:00;42;46;49;116
21:00;39;35;41;101
22:00;29;28;26;69
23:00;31;21;22;64
