CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;18;16;8;450;31
01:00;13;6;6;390;23
02:00;15;29;6;350;24
03:00;15;17;5;380;23
04:00;19;8;14;340;40
05:00;32;7;34;550;83
06:00;45;16;67;850;146
07:00;49;20;77;1210;167
08:00;45;30;69;980;149
09:00;;43;;880;
10:00;;;;;
11:00;40;;52;;118
12:00;43;33;56;800;128
13:00;42;20;55;780;125
14:00;41;34;44;790;109
15:00;42;44;48;800;114
16:00;48;27;58;1000;135
17:00;51;38;67;1020;153
18:00;54;11;67;1020;155
19:00;48;20;53;1000;129
20:00;47;22;56;1010;133
21:00;43;28;38;800;100
22:00;30;14;27;590;71
23:00;22;22;16;560;46
