CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;81;172;149;329;4060;583
01:00;49;282;245;211;4190;370
02:00;43;296;259;188;4300;329
03:00;38;299;260;165;4100;290
04:00;35;287;247;176;4090;303
05:00;43;257;224;217;3870;374
06:00;59;221;190;338;3810;575
07:00;73;184;160;348;3720;605
08:00;87;128;103;372;3050;655
09:00;81;84;62;279;2290;508
10:00;77;82;61;237;2100;439
11:00;84;120;67;226;2090;429
12:00;88;163;68;218;1930;420
13:00;103;172;65;261;2260;501
14:00;114;178;74;298;2420;569
15:00;117;131;54;339;2820;634
16:00;114;124;57;278;2690;538
17:00;98;117;73;214;2670;424
18:00;109;149;94;338;3160;625
19:00;110;139;82;313;2950;587
20:00;119;129;82;416;3400;754
21:00;90;93;70;233;2620;446
22:00;84;107;94;223;2760;424
23:00;97;145;123;400;4190;708
