CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;32;25;21;22;670;66
01:00;65;87;75;193;2710;360
02:00;47;63;51;78;1410;166
03:00;40;47;37;41;1040;103
04:00;37;42;32;33;750;87
05:00;28;38;30;20;650;60
06:00;35;38;29;27;700;76
07:00;37;28;20;29;680;82
08:00;49;23;16;41;670;111
09:00;62;26;17;76;770;179
10:00;74;25;15;101;870;227
11:00;85;41;26;187;1490;371
12:00;92;49;31;246;2160;469
13:00;125;70;44;436;3500;793
14:00;133;79;51;461;4060;839
15:00;93;66;46;246;2430;469
16:00;86;69;47;205;1860;400
17:00;83;63;42;221;2170;421
18:00;82;69;50;192;1940;376
19:00;64;52;41;112;1440;234
20:00;46;23;18;45;750;115
21:00;39;20;15;37;610;97
22:00;37;21;16;34;620;89
23:00;36;20;15;35;620;89
