CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;42.9872;55.126;40.6245;39.843;731.75;672.246;103.959
01:00;43.1589;50.3451;32.306;28.1375;566.48;699.386;86.3363
02:00;40.1608;42.412;29.6393;28.1742;563.58;671.504;83.3797
03:00;25.0582;32.4993;24.2007;11.4682;360.867;634.465;42.6636
04:00;19.4419;29.0677;23.2476;10.8188;321.53;573.531;36.0792
05:00;27.434;32.5457;25.4189;20.4643;410.667;531.551;58.8433
06:00;34.6981;39.5634;29.1081;45.821;465.203;496.273;104.866
07:00;44.4342;47.4718;31.3847;64.021;521.453;472.866;142.582
08:00;53.9073;54.5918;33.5936;121.56;712.36;490.267;240.392
09:00;46.2574;43.4994;26.715;110.387;597.44;494.137;215.662
10:00;44.7042;51.4012;30.1678;99.247;594.19;497.964;196.987
11:00;52.6107;53.8681;32.6927;127.343;685.46;538.538;247.938
12:00;52.4662;49.7727;31.3094;123.779;659.94;580.839;242.37
13:00;47.5343;40.833;26.075;97.8892;599.12;604.396;197.71
14:00;55.9452;49.6788;32.4055;106.05;621.34;623.913;218.643
15:00;59.7387;50.5668;33.5001;113.681;690;644.981;234.146
16:00;53.1766;45.2104;31.026;105.737;672.43;639.99;215.377
17:00;59.0681;45.4775;32.6864;99.7971;667.45;648.741;212.285
18:00;63.6737;39.8177;27.1454;105.219;667.97;657.964;225.181
19:00;57.2657;38.6832;26.5921;77.729;616.04;649.286;176.4
20:00;51.7371;39.9916;29.2212;65.6552;567.13;637.685;152.416
21:00;52.4072;43.6119;32.243;64.7356;920.27;677.829;151.754
22:00;48.0009;43.0174;33.7947;54.2407;560.38;670.209;131.192
23:00;47.7299;45.1073;34.2603;47.5007;646.98;664.831;120.721
