CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;46.6023;117.457;90.7182;69.6353;1218.55;1368.56;153
01:00;39.9844;59.2079;44.3974;39.2531;837.82;1080.18;100
02:00;22.2822;42.4593;34.8382;13.8545;588.826;1025.89;43.5
03:00;29.8965;33.3787;27.4342;17.2474;501.417;987.053;56.2
04:00;39.6491;37.7638;29.653;41.7333;603.268;918.383;103.3
05:00;51.6489;43.7264;33.0908;126.939;700.099;803.234;245.5
06:00;56.0169;46.7673;32.7853;158.538;880.28;774.87;298.2
07:00;76.1613;50.9717;36.5537;247.619;1530.81;821.65;454.5
08:00;89.504;56.0775;37.6598;291.552;1716.65;919.896;535.1
09:00;83.0837;74.414;46.6785;295.17;1336.57;982.24;534.2
10:00;75.7001;80.8567;48.4445;233.293;1244.73;1064.23;432.2
11:00;77.1927;76.7936;47.2382;191.717;1180.03;1149.05;370.1
12:00;76.3563;70.2414;41.8676;172.659;962.74;1193.99;340.3
13:00;76.4477;67.467;39.9916;152.001;961.42;1226.65;308.7
14:00;76.656;60.9964;35.3163;155.512;1021.61;1244.32;314.3
15:00;74.327;61.9856;35.3073;153.803;984.29;1176.01;309.3
16:00;74.3057;57.5497;35.1204;141.376;1048.91;1092.54;290.4
17:00;72.9799;70.8864;45.3124;184.338;1338.37;1092.76;354.6
18:00;86.0839;87.2989;57.6811;237.059;1641.53;1142.36;448.4
19:00;83.4339;91.881;59.7704;219.96;1476.46;1179.42;419.6
20:00;62.5779;96.5214;69.5946;149.313;1317.53;1223.77;290.7
21:00;67.8063;108.561;77.9195;163.273;1427.23;1281.99;317.3
22:00;54.215;84.5936;63.1114;101.043;1049.15;1285.43;208.5
23:00;56.4765;122.65;94.7691;126.424;1479.69;1347.36;249.6
