CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;39;136;42;103
01:00;27;50;20;57
02:00;27;37;20;57
03:00;29;58;26;69
04:00;42;49;53;121
05:00;44;48;73;155
06:00;52;56;130;251
07:00;61;58;210;383
08:00;69;55;278;495
09:00;75;64;301;536
10:00;74;65;267;483
11:00;74;89;248;452
12:00;64;71;149;292
13:00;75;99;180;350
14:00;78;78;170;338
15:00;78;102;162;324
16:00;90;115;268;499
17:00;84;142;295;535
18:00;77;162;246;452
19:00;64;186;151;295
20:00;74;228;255;463
21:00;63;187;180;338
22:00;50;198;101;204
23:00;60;176;124;249
