CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;50;82;56;135
01:00;43;88;42;108
02:00;32;48;13;50
03:00;27;61;11;43
04:00;31;36;13;51
05:00;32;36;22;66
06:00;41;42;42;106
07:00;62;36;103;218
08:00;60;55;97;209
09:00;64;67;132;266
10:00;65;71;114;238
11:00;58;83;90;195
12:00;55;57;70;162
13:00;58;52;68;161
14:00;67;31;91;206
15:00;72;30;88;206
16:00;62;32;73;173
17:00;69;31;79;189
18:00;77;46;99;227
19:00;80;38;102;235
20:00;72;56;73;183
21:00;67;65;71;175
22:00;70;70;153;303
23:00;60;89;90;197
