CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;59;47;45;29;620;103
01:00;72;47;47;32;730;121
02:00;58;56;45;19;560;85
03:00;39;52;41;18;510;65
04:00;27;46;39;14;380;48
05:00;31;44;42;18;380;58
06:00;37;37;36;15;370;59
07:00;39;34;33;20;380;69
08:00;48;26;25;21;380;78
09:00;62;29;28;23;490;96
10:00;86;31;30;41;620;149
11:00;70;32;29;33;530;120
12:00;75;32;30;32;610;123
13:00;99;42;39;48;770;173
14:00;106;50;48;74;970;219
15:00;102;43;41;62;980;198
16:00;85;33;31;46;750;155
17:00;86;32;30;46;690;155
18:00;93;27;25;53;720;174
19:00;118;31;29;98;1010;268
20:00;113;38;34;78;1000;231
21:00;;44;41;;930;
22:00;82;46;45;39;790;141
23:00;86;48;47;46;830;156
